county,apiNum,operator,lease,well,type,typeDate,status,statusDate,currentPermit,latitude,longitude,elevation,depth,year
Shelby                                  ,205-00001,GENERAL FIELD SERVICE CO.,GREENWELL,1,Dry Hole                                                                        ,15aug1961,Abandoned                                                                       ,15aug1961,,39.67923,-92.02922,764,630,1961
Shelby                                  ,205-00002,GENERAL FIELD SERVICE CO.,STEFFENS,1,Dry Hole                                                                        ,23jun1961,Abandoned                                                                       ,23jun1961,,39.69733,-92.01425,767,1221,1961
Shelby                                  ,205-00010,GENERAL FIELD SERVICE CO.,G.F.S.-THRASHER,1,Stratigraphic Test                                                              ,14jul1961,Abandoned                                                                       ,14jul1961,,39.74014,-92.02397000000001,,,1961
Clay                                    ,047-00109,GENERAL UTILITIES CO.,WITTMEYER,1,Dry Hole                                                                        ,15aug1933,Abandoned                                                                       ,15aug1933,,39.23758,-94.50781600000001,820,660,1933
Clay                                    ,047-00127,GENERAL UTILITIES CO.,"WAGNER, H. H.",1,"Gas(Convertional, Commercial)                                                   ",04sep1933,Abandoned                                                                       ,04sep1933,,39.286933,-94.499182,1000,575,1933
Clinton                                 ,049-00051,GENERAL UTILITIES CO.,"TATE, JOHN",1,Dry Hole                                                                        ,17sep1933,Abandoned                                                                       ,17sep1933,,39.50617,-94.48159,989,500,1933
Jackson                                 ,095-01727,"GEORGE, TED M.",FEE,1,Water Well                                                                      ,04aug1933,"Abandoned, Unknown Location                                                     ",04aug1933,,38.94171,-94.37014000000001,905,375,1933
Jackson                                 ,095-01330,GIBBS,FEE,,Dry Hole                                                                        ,08nov1929,Abandoned                                                                       ,08nov1929,,38.94946,-94.59262,893,610,1929
Bates                                   ,013-00087,"GIBSON, JOE",FEE,2,"Gas(Convertional, Commercial)                                                   ",15jun1931,Abandoned                                                                       ,15jun1931,,38.248184,-94.611407,866,224,1931
Cass                                    ,037-00320,GIFFORD,"SCOTT, R. F.",1,Dry Hole                                                                        ,29may1928,Abandoned                                                                       ,29may1928,,38.62448,-94.605887,943,354,1928
Carroll                                 ,033-00001,GILCHRIST DRILLLING,OROARK,1,Dry Hole                                                                        ,10oct1951,Abandoned                                                                       ,10oct1951,,39.56921,-93.58808000000001,973,2059,1951
Jackson                                 ,095-01529,"GILLESPIE, A. A.",FEE,2,"Gas(Convertional, Commercial)                                                   ",16oct1935,Abandoned                                                                       ,16oct1935,,39.03369,-94.47927,895,268,1935
Buchanan                                ,021-00012,"GLASPELL, RAY",PEEL,1,Gas(Private Use)                                                                ,01jun1923,Abandoned                                                                       ,01jun1923,,39.62778,-94.85823000000001,1053,1995,1923
Jackson                                 ,095-01222,GLEISNER,FEE,1,Gas(Private Use)                                                                ,11dec1928,Abandoned                                                                       ,11dec1928,,38.95613,-94.44569,901,352,1928
Cass                                    ,037-00050,GLINES & ADAMS,ELLIOTT,,Stratigraphic Test                                                              ,07aug1959,Abandoned                                                                       ,07aug1959,,38.59725,-94.13485,860,170,1959
McDonald                                ,119-00005,"GLOVER, ELMER",GARHER BROS.,1,Dry Hole                                                                        ,01jun1959,Abandoned                                                                       ,01jun1959,,36.73581,-94.3133,1015,400,1959
Jackson                                 ,095-01610,GOAR,FEE,,Dry Hole                                                                        ,26sep1931,Abandoned                                                                       ,26sep1931,,39.06136,-94.5963,964,456,1931
Platte                                  ,165-00103,GOBLIN DOME OIL CO.,"MCHENRY, GEORGE W.",1,Dry Hole                                                                        ,01jun1924,Abandoned                                                                       ,01jun1924,,39.39528,-94.64049,795,924,1924
Jackson                                 ,095-01603,"GOLDBERG, HARRY",COMMODORE HOTEL,1,Dry Hole                                                                        ,04jun1931,Abandoned                                                                       ,04jun1931,,39.06776,-94.57028,986,753,1931
Schuyler                                ,197-00001,"GOSSER, BIRNEY","STITES, RAYMOND",,Dry Hole                                                                        ,11may1956,Abandoned                                                                       ,11may1956,,40.57178,-92.68643,822,608,1956
Caldwell                                ,025-00098,"GOTTSCHALL, EMERY",COWLEY,1,"Gas(Convertional, Commercial)                                                   ",15mar1940,Abandoned                                                                       ,15mar1940,,39.55666,-94.00139,1006,240,1940
Clay                                    ,047-00187,"GOULD, E. A.",FEE,1,Water Well                                                                      ,18oct1940,"Abandoned, No evidence of existence/ Unable to find                             ",27sep2013,,39.18217,-94.59191,856,755,1940
Bates                                   ,013-00118,GRAHAM,FEE,3,Gas(Private Use)                                                                ,15oct1935,Abandoned                                                                       ,15oct1935,,38.34139,-94.58255,855,352,1935
Worth                                   ,227-00006,GRANT CITY OIL & GAS CO.,"PORTER, ALEX",1,Oil                                                                             ,19may1922,Abandoned                                                                       ,19may1922,,40.44612,-94.34396,910,1056,1922
Worth                                   ,227-00012,GRANT CITY OIL & GAS CO.,PENNY,CO 2,Dry Hole                                                                        ,04aug1922,Abandoned                                                                       ,04aug1922,,40.46985,-94.33197,915,880,1922
Jackson                                 ,095-00027,"GRAVES, E. H.",FEE,11,Gas(Private Use)                                                                ,01feb1930,Abandoned                                                                       ,01feb1930,,38.97294,-94.3017,968,380,1930
Jackson                                 ,095-00894,"GRAVES, E. H.",FEE,2,"Gas(Convertional, Commercial)                                                   ",05oct1929,Abandoned                                                                       ,05oct1929,,38.96912,-94.29978,966,390,1929
Jackson                                 ,095-00895,"GRAVES, E. H.",FEE,3,"Gas(Convertional, Commercial)                                                   ",24oct1928,Abandoned                                                                       ,24oct1928,,38.97294,-94.3017,944,358,1928
Jackson                                 ,095-00896,"GRAVES, E. H.",FEE,4,"Gas(Convertional, Commercial)                                                   ",31oct1929,Abandoned                                                                       ,31oct1929,,38.97566,-94.30046,900,505,1929
Jackson                                 ,095-00897,"GRAVES, E. H.",FEE,5,"Gas(Convertional, Commercial)                                                   ",08nov1929,Abandoned                                                                       ,08nov1929,,38.97511,-94.31013,940,369,1929
Jackson                                 ,095-00898,"GRAVES, E. H.",FEE,6,"Gas(Convertional, Commercial)                                                   ",11nov1929,Abandoned                                                                       ,11nov1929,,38.96756,-94.30401999999999,938,367,1929
Jackson                                 ,095-00899,"GRAVES, E. H.",FEE,7,"Gas(Convertional, Commercial)                                                   ",21nov1929,Abandoned                                                                       ,21nov1929,,38.96845,-94.30928,902,484,1929
Jackson                                 ,095-00900,"GRAVES, E. H.",FEE,8,"Gas(Convertional, Commercial)                                                   ",29nov1929,Abandoned                                                                       ,29nov1929,,38.97191,-94.30925999999999,932,360,1929
Jackson                                 ,095-00901,"GRAVES, E. H.",FEE,9,"Gas(Convertional, Commercial)                                                   ",06dec1929,Abandoned                                                                       ,06dec1929,,38.97932,-94.30464000000001,917,333,1929
Jackson                                 ,095-00902,"GRAVES, E. H.",FEE,10,"Gas(Convertional, Commercial)                                                   ",28dec1929,Abandoned                                                                       ,28dec1929,,38.9765,-94.30362,932,358,1929
Jackson                                 ,095-00930,"GRAVES, E. H.",FEE,1,"Gas(Convertional, Commercial)                                                   ",28sep1929,Abandoned                                                                       ,28sep1929,,38.96375,-94.30194,973,529,1929
Jackson                                 ,095-00931,"GRAVES, E. H.",FEE,12,"Gas(Convertional, Commercial)                                                   ",07feb1930,Abandoned                                                                       ,07feb1930,,38.96182,-94.29989,983,530,1930
Cass                                    ,037-00198,"GRAW, M. C.",FEE,,"Gas(Convertional, Commercial)                                                   ",01jul1947,Abandoned                                                                       ,01jul1947,,38.63835,-94.34635,892,184,1947
Polk                                    ,167-20001,"GREATHOUSE, JOHN","RANCH, ROBERTS",1,Water Well                                                                      ,09oct1970,Plugged - Approved                                                              ,15mar1971,09oct1970,37.79417,-93.46724,1032,1530,1970
Jackson                                 ,095-00715,GREEN,"KING, A. J.",1,"Gas(Convertional, Commercial)                                                   ",01nov1930,Abandoned                                                                       ,01nov1930,,38.88713,-94.51324,1000,470,1930
Jackson                                 ,095-00716,GREEN,"KING, A. J.",2,"Gas(Convertional, Commercial)                                                   ",06feb1931,Abandoned                                                                       ,06feb1931,,38.89101,-94.51518,986,617,1931
Jackson                                 ,095-00717,GREEN,"KING, A. J.",4,Dry Hole                                                                        ,01dec1931,Abandoned                                                                       ,01dec1931,,38.89287,-94.51755,1051,532,1931
Jackson                                 ,095-00808,GREEN,MILLER (A.J.KING #3),1,"Gas(Convertional, Commercial)                                                   ",12nov1931,Abandoned                                                                       ,12nov1931,,38.88532,-94.51322999999999,992,367,1931
Jackson                                 ,095-01022,GREEN,FEE,2,Dry Hole                                                                        ,12mar1929,Abandoned                                                                       ,12mar1929,,39.0126,-94.44670000000001,969,465,1929
Jackson                                 ,095-01037,GREEN,FEE,1,Dry Hole                                                                        ,02aug1929,Abandoned                                                                       ,02aug1929,,38.98746,-94.45426,947,410,1929
Jackson                                 ,095-01092,GREEN,FEE,1,Gas(Private Use)                                                                ,29jan1929,Abandoned                                                                       ,29jan1929,,38.98092,-94.46638,976,417,1929
Jackson                                 ,095-01093,GREEN,FEE,1,Gas(Private Use)                                                                ,21feb1929,Abandoned                                                                       ,21feb1929,,38.98442,-94.46847,1011,460,1929
Jackson                                 ,095-01094,GREEN,FEE,1,Gas(Private Use)                                                                ,31jan1929,Abandoned                                                                       ,31jan1929,,38.98291,-94.47302999999999,981,416,1929
Jackson                                 ,095-01418,GREEN,FEE,1,Dry Hole                                                                        ,02apr1938,Abandoned                                                                       ,02apr1938,,39.07698,-94.4251,1006,624,1938
Cass                                    ,037-00154,"GREENLEE, C. W.",FEE,,Water Well                                                                      ,15jun1911,"Abandoned, Unknown Location                                                     ",15jun1911,,38.644807,-94.416802,876,130,1911
Cass                                    ,037-20019,GREER & PARKES OIL CO.,SMITH,1,Dry Hole                                                                        ,10jul1975,Plugged - Approved                                                              ,17dec1975,10jul1975,38.57921,-94.12932000000001,900,175,1975
Cass                                    ,037-20020,GREER & PARKES OIL CO.,"GREGG, IVAN",1-A,Dry Hole                                                                        ,10jul1975,Plugged - Approved                                                              ,03dec1975,10jul1975,38.59531,-94.13026000000001,900,300,1975
Cass                                    ,037-00652,GRIFFIN CREAMERY,FEE,,Stratigraphic Test                                                              ,04may1919,Abandoned                                                                       ,04may1919,,38.65717,-94.37304,884,685,1919
Cass                                    ,037-00167,"GRIFFITH, DR.",FEE,1,Dry Hole                                                                        ,16sep1947,Abandoned                                                                       ,16sep1947,,38.572829,-94.335396,,425,1947
Ralls                                   ,173-20001,"GRIFFITH, JAMES L.",GRIFFITH,1,Dry Hole                                                                        ,11jun1984,Plugged - Approved                                                              ,18jun1984,25may1984,39.52027,-91.45252000000001,680,430,1984
Jackson                                 ,095-01719,"GRINDLEY, W. L.",FEE,1,Dry Hole                                                                        ,04nov1955,Abandoned                                                                       ,04nov1955,,38.90435,-94.56538,990,660,1955
Jackson                                 ,095-01128,GROGGER,BEVERLY,1,"Gas(Convertional, Commercial)                                                   ",22aug1928,Abandoned                                                                       ,22aug1928,,38.96604,-94.479685,962,260,1928
Jackson                                 ,095-01129,GROGGER,FEE,1,Dry Hole                                                                        ,28nov1928,Abandoned                                                                       ,28nov1928,,38.96269,-94.46955,914,410,1928
Jackson                                 ,095-01130,GROGGER,FEE,1,"Gas(Convertional, Commercial)                                                   ",05aug1929,Abandoned                                                                       ,05aug1929,,38.9627,-94.47382,947,425,1929
Jackson                                 ,095-01131,GROGGER,FEE,1,"Gas(Convertional, Commercial)                                                   ",01sep1928,Abandoned                                                                       ,01sep1928,,38.96067,-94.46975,927,520,1928
Jackson                                 ,095-01132,GROGGER,FEE,2,"Gas(Convertional, Commercial)                                                   ",26aug1928,Abandoned                                                                       ,26aug1928,,38.96468,-94.47161,943,398,1928
Jackson                                 ,095-01246,GROGGER,FEE,1,Gas(Private Use)                                                                ,20oct1928,Abandoned                                                                       ,20oct1928,,38.94775,-94.46029,918,361,1928
Jackson                                 ,095-01247,GROGGER,FEE,2,Gas(Private Use)                                                                ,23oct1928,Abandoned                                                                       ,23oct1928,,38.94784,-94.46254999999999,940,390,1928
Jackson                                 ,095-01248,GROGGER,FEE,3,Gas(Private Use)                                                                ,26oct1928,Abandoned                                                                       ,26oct1928,,38.94592,-94.46031000000001,937,392,1928
Jackson                                 ,095-00905,"GROUNDS, W. H.",FEE,1,Dry Hole                                                                        ,11oct1929,Abandoned                                                                       ,11oct1929,,38.97622,-94.32344999999999,935,455,1929
Ray                                     ,177-00021,"GROVE, DONALD",FEE,,Oil                                                                             ,15sep1934,Abandoned                                                                       ,15sep1934,,39.501993,-93.929841,924,720,1934
Jackson                                 ,095-01550,"GRUBBS, H. T.",FEE,1,Dry Hole                                                                        ,26mar1929,Abandoned                                                                       ,26mar1929,,39.02621,-94.46894,869,365,1929
Atchison                                ,005-00034,"GRUENERWALD, WILLIAM",WEEDIN,1,Stratigraphic Test                                                              ,16dec1958,Abandoned                                                                       ,16dec1958,,40.30873,-95.41491000000001,898,3715,1958
Atchison                                ,005-00038,"GRUENERWALD, WILLIAM",FLETCHER,1,Dry Hole                                                                        ,25dec1960,Abandoned                                                                       ,25dec1960,,40.26489,-95.40591999999999,911,3155,1960
Holt                                    ,087-00014,"GRUENERWALD, WILLIAM",CURRIE,1,Oil                                                                             ,07dec1959,Abandoned                                                                       ,07dec1959,,40.26133,-95.41074999999999,973,3210,1959
Holt                                    ,087-00015,"GRUENERWALD, WILLIAM","MCQUEEN, F. T.",1,Dry Hole                                                                        ,05jan1960,Abandoned                                                                       ,05jan1960,,40.25387,-95.38694,1072,3590,1960
Holt                                    ,087-00016,"GRUENERWALD, WILLIAM",GAFFNEY,1,Dry Hole                                                                        ,07apr1960,Abandoned                                                                       ,07apr1960,,40.25394,-95.39655,990,3395,1960
Jackson                                 ,095-01469,"GUINN, CHARLES",FEE,1,Gas(Private Use)                                                                ,07mar1935,Abandoned                                                                       ,07mar1935,,39.06489,-94.48549,943,445,1935
Jackson                                 ,095-01381,"GUINOTTE, J. G.",FEE,1,Gas(Private Use)                                                                ,20may1923,Abandoned                                                                       ,20may1923,,39.09235,-94.49549,737,455,1923
Jackson                                 ,095-01382,"GUINOTTE, J. G.",STARK ACRES,3,"Gas(Convertional, Commercial)                                                   ",26nov1929,Abandoned                                                                       ,26nov1929,,39.09415,-94.49074,751,430,1929
Jackson                                 ,095-01384,"GUINOTTE, J. G.",STARK ACRES,5,"Gas(Convertional, Commercial)                                                   ",06mar1930,Abandoned                                                                       ,06mar1930,,39.09154,-94.48898,753,414,1930
Jackson                                 ,095-01385,"GUINOTTE, J. G.",STARK ACRES,6,"Gas(Convertional, Commercial)                                                   ",13mar1930,Abandoned                                                                       ,13mar1930,,39.09277,-94.49232000000001,741,399,1930
Atchison                                ,005-20013,GULF ENERGY CORP.,ALMA SELK,23-12,Dry Hole                                                                        ,11feb1982,Plugged - Approved                                                              ,27feb1982,11feb1982,40.52047,-95.52397999999999,959,2625,1982
Jackson                                 ,095-01628,GUMFLIANO,FEE,,Dry Hole                                                                        ,16feb1932,Plugged - Approved                                                              ,29may1998,,39.04117,-94.58608,828,630,1932
Cass                                    ,037-20543,"GUNNELS FARMS, INC.","GUNNELS, L.",1,Gas(Coalbed Methane)                                                            ,21mar1992,Temporarily Abandoned(Idle)                                                     ,21mar1992,18feb1992,38.59356,-94.55052000000001,982,752,1992
Jackson                                 ,095-01340,"GUY, JAMES N.",STEINHAUSER,1,Dry Hole                                                                        ,15jun1926,Abandoned                                                                       ,15jun1926,,39.08131,-94.15285,932,2465,1926
Jackson                                 ,095-01341,"GUY, JAMES N.","GUY, J. C.",,Dry Hole                                                                        ,15jun1926,Abandoned                                                                       ,15jun1926,,39.06352,-94.11163000000001,765,2276,1926
Cass                                    ,037-00183,"GWINN, HERSCHEL",FEE,,Dry Hole                                                                        ,15jun1947,Abandoned                                                                       ,15jun1947,,38.634511,-94.359757,889,185,1947
McDonald                                ,119-00010,H & E OIL CO.,DEPRIEST,1,Oil                                                                             ,15may1960,Plugged - Approved                                                              ,19sep1985,,36.674896,-94.294376,,375,1960
McDonald                                ,119-20007,H & E OIL CO.,DEPRIEST,A-1,Water Well                                                                      ,02jul1984,Water Well Conversion                                                           ,07aug2013,02jul1984,36.67506,-94.29465,1288,380,1984
Shannon                                 ,203-00001,"H. K. PORTER CO., INC.",BROADFOOT,1,Stratigraphic Test                                                              ,03jul1967,Abandoned                                                                       ,03jul1967,,37.12564,-91.40885,706,1511,1967
Shannon                                 ,203-00003,"H. K. PORTER CO., INC.",PORTER STATE,1,Stratigraphic Test                                                              ,05oct1967,Abandoned                                                                       ,05oct1967,,37.187813,-91.403846,1078,1793,1967
Knox                                    ,103-00006,"HAGERLY, KENNETH",FEE,,Dry Hole                                                                        ,01jun1948,Abandoned                                                                       ,01jun1948,,40.14409,-92.17025,751,705,1948
Vernon                                  ,217-00078,"HAGGART, G. D.","LUCAS, IDA",1,Oil                                                                             ,15jun1939,Abandoned                                                                       ,15jun1939,,37.89338,-94.5457,743,775,1939
Livingston                              ,117-00006,"HAHSLER, JOHN",FEE,,Dry Hole                                                                        ,15jul1955,Abandoned                                                                       ,15jul1955,,39.83379,-93.386,784,475,1955
Jackson                                 ,095-00936,"HALE, A. E.",WYATT HEIRS,1,Dry Hole                                                                        ,28feb1931,Abandoned                                                                       ,28feb1931,,38.95659,-94.31100000000001,965,405,1931
Linn                                    ,115-20001,"HALEY, E.L.",CUMMINGS,1,Dry Hole                                                                        ,29sep1980,Plugged - Approved                                                              ,06may1981,29sep1980,39.83548,-93.194,740,1141,1980
Jackson                                 ,095-00181,HALL,WITTE,5,Dry Hole                                                                        ,01may1938,Abandoned                                                                       ,01may1938,,39.05892,-94.4299,934,530,1938
Jackson                                 ,095-01119,HALL,FEE,1,"Gas(Convertional, Commercial)                                                   ",28aug1929,Abandoned                                                                       ,28aug1929,,38.96705,-94.4877,1002,463,1929
Jackson                                 ,095-01120,HALL,FEE,2,"Gas(Convertional, Commercial)                                                   ",19jun1929,Abandoned                                                                       ,19jun1929,,38.96525,-94.48589,1003,454,1929
Jackson                                 ,095-01121,HALL,FEE,3,"Gas(Convertional, Commercial)                                                   ",11jul1929,Abandoned                                                                       ,11jul1929,,38.96141,-94.48596999999999,1006,449,1929
Jackson                                 ,095-01310,HALL,"HALL, B. L.",1,"Gas(Convertional, Commercial)                                                   ",15mar1932,Abandoned                                                                       ,15mar1932,,38.99033,-94.56789000000001,938,690,1932
Jackson                                 ,095-01421,HALL,WITTE,6,Dry Hole                                                                        ,09may1938,Abandoned                                                                       ,09may1938,,39.05892,-94.4299,943,542,1938
Jackson                                 ,095-01431,HALL,CASSELL,1,Dry Hole                                                                        ,09may1938,Abandoned                                                                       ,09may1938,,39.06887,-94.45473,937,555,1938
Jackson                                 ,095-01432,HALL,"CROW, H. S.",1,"Gas(Convertional, Commercial)                                                   ",12feb1938,Abandoned                                                                       ,12feb1938,,39.06695,-94.45259,960,573,1938
Jackson                                 ,095-01433,HALL,HARTMAN,,Dry Hole                                                                        ,23apr1938,Abandoned                                                                       ,23apr1938,,39.06169,-94.45507000000001,950,576,1938
Jackson                                 ,095-01434,HALL,KELLY,1,"Gas(Convertional, Commercial)                                                   ",20mar1938,Abandoned                                                                       ,20mar1938,,39.06502,-94.45053,940,550,1938
Jackson                                 ,095-01486,HALL,"ARENDS, J.",1,Dry Hole                                                                        ,23dec1937,Abandoned                                                                       ,23dec1937,,39.04434,-94.43276,1036,661,1937
Jackson                                 ,095-01487,HALL,WITTE,1,"Gas(Convertional, Commercial)                                                   ",04feb1938,Abandoned                                                                       ,04feb1938,,39.05184,-94.43241999999999,1021,609,1938
Jackson                                 ,095-01488,HALL,WITTE,2,"Gas(Convertional, Commercial)                                                   ",26feb1938,Abandoned                                                                       ,26feb1938,,39.0536,-94.43262,1010,605,1938
Jackson                                 ,095-01489,HALL,WITTE,3,Dry Hole                                                                        ,25mar1938,Abandoned                                                                       ,25mar1938,,39.05523,-94.42485000000001,987,595,1938
Jackson                                 ,095-01490,HALL,WITTE,4,"Gas(Convertional, Commercial)                                                   ",16apr1938,Abandoned                                                                       ,16apr1938,,39.05532,-94.43040000000001,975,560,1938
McDonald                                ,119-00016,HALL,FEE,,Gas(Private Use)                                                                ,16feb1959,Abandoned                                                                       ,16feb1959,,36.752766,-94.51963499999999,,129,1959
Platte                                  ,165-00035,HALL & HANRAHAN,"BRENNER, PHIL",3,Dry Hole                                                                        ,30jun1936,Abandoned                                                                       ,30jun1936,,39.162588,-94.623401,742,400,1936
Platte                                  ,165-00086,HALL & HANRAHAN,"BRENNER, PHIL",1,Dry Hole                                                                        ,08jun1936,Abandoned                                                                       ,08jun1936,,39.15928,-94.6259,745,615,1936
Platte                                  ,165-00101,HALL & HANRAHAN,"BRENNER, PHIL",1,Oil                                                                             ,18may1936,Abandoned                                                                       ,18may1936,,39.15836,-94.64635,747,400,1936
Clay                                    ,047-00003,"HALL, B. I.",FLANAGAN,1,"Gas(Convertional, Commercial)                                                   ",10oct1940,Abandoned                                                                       ,10oct1940,,39.26569,-94.45694,982,600,1940
Clay                                    ,047-00004,"HALL, B. I.",MASTERSON,1,"Gas(Convertional, Commercial)                                                   ",01may1940,Abandoned                                                                       ,01may1940,,39.2685,-94.47148,999,417,1940
Clay                                    ,047-00005,"HALL, B. I.",PRYOR,1,"Gas(Convertional, Commercial)                                                   ",15sep1940,Abandoned                                                                       ,15sep1940,,39.26838,-94.45706,976,480,1940
Clay                                    ,047-00012,"HALL, B. I.",MASTERSON,2,Dry Hole                                                                        ,11aug1940,Abandoned                                                                       ,11aug1940,,39.26743,-94.45647,1027,440,1940
Clay                                    ,047-00025,"HALL, B. I.","RAMSEY, WM.",1,Gas(Private Use)                                                                ,10jun1940,Abandoned                                                                       ,10jun1940,,39.26467,-94.44756,1023,506,1940
Clay                                    ,047-00031,"HALL, B. I.",LAND,1,Gas(Private Use)                                                                ,15may1931,Abandoned                                                                       ,15may1931,,39.27222,-94.46214000000001,987,501,1931
Clay                                    ,047-00033,"HALL, B. I.","THOMASON, OSCAR",1,Gas(Private Use)                                                                ,11may1940,Abandoned                                                                       ,11may1940,,39.26395,-94.46191,1008,600,1940
Clay                                    ,047-00123,"HALL, B. I.","CLARK, JOHN",1,"Gas(Convertional, Commercial)                                                   ",07dec1932,Abandoned                                                                       ,07dec1932,,39.283046,-94.452512,968,516,1932
Clay                                    ,047-00124,"HALL, B. I.","WILKERSON, J. M.",1,Dry Hole                                                                        ,15dec1932,Abandoned                                                                       ,15dec1932,,39.289042,-94.44989099999999,959,450,1932
Clay                                    ,047-00132,"HALL, B. I.",NEET,1,Dry Hole                                                                        ,31dec1932,Abandoned                                                                       ,31dec1932,,39.275504,-94.44327800000001,1013,535,1932
Clay                                    ,047-00181,"HALL, B. I.","BROWN, INEZ",1,"Gas(Convertional, Commercial)                                                   ",07dec1932,Abandoned                                                                       ,07dec1932,,39.28201,-94.4563,970,437,1932
Clay                                    ,047-00184,"HALL, B. I.",BROWN,3,Stratigraphic Test                                                              ,01jan1933,Abandoned                                                                       ,01jan1933,,39.28374,-94.45874000000001,966,531,1933
Jackson                                 ,095-01365,"HAMILTON, E. C.",FEE,1,Gas(Private Use)                                                                ,15dec1927,Abandoned                                                                       ,15dec1927,,39.09987,-94.40212,1021,474,1927
Ray                                     ,177-00007,"HAMILTON, SIDNEY A.",HAMILTON,2,Dry Hole                                                                        ,31mar1986,Plugged - Approved                                                              ,20mar1986,,39.40146,-94.01242000000001,,80,1986
Ray                                     ,177-00011,"HAMILTON, SIDNEY A.",HAMILTON,1,Oil                                                                             ,31mar1986,Plugged - Approved                                                              ,20mar1986,,39.40146,-94.01242000000001,,127,1986
Jackson                                 ,095-00065,HAMMEL & GATTON,HALL,1,Dry Hole                                                                        ,20apr1938,Abandoned                                                                       ,20apr1938,,39.03347,-94.38658,824,414,1938
Jackson                                 ,095-00197,HAMMEL & GATTON,"GERHARDT, GEO.",1,"Gas(Convertional, Commercial)                                                   ",17jun1938,Abandoned                                                                       ,17jun1938,,39.06773,-94.44486000000001,942,540,1938
Jackson                                 ,095-00190,"HAMMEL, B. F.",CRUWELL,1,Dry Hole                                                                        ,22may1938,Abandoned                                                                       ,22may1938,,39.04381,-94.39901,924,511,1938
Jackson                                 ,095-01162,"HAMMEL, B. F.",HAMMEL,1,Gas(Private Use)                                                                ,15jan1937,Abandoned                                                                       ,15jan1937,,38.96644,-94.43633,836,191,1937
Jackson                                 ,095-01422,"HAMMEL, B. F.",DENNIS,1,Dry Hole                                                                        ,11mar1938,Abandoned                                                                       ,11mar1938,,39.07012,-94.44055,874,492,1938
Cass                                    ,037-00664,"HAMMOND, R. M.",FEE,1,Gas(Private Use)                                                                ,01apr1957,Abandoned                                                                       ,01apr1957,,38.63325,-94.43711,960,235,1957
Cass                                    ,037-00670,"HAMMOND, R. M.",FEE,1,Gas(Private Use)                                                                ,01apr1957,Abandoned                                                                       ,01apr1957,,38.5904,-94.49446,960,236,1957
Clinton                                 ,049-00002,"HAMMOND, R. M.","CUMMINGS, CLAUDE",1,Dry Hole                                                                        ,24jun1936,Abandoned                                                                       ,24jun1936,,39.6156,-94.58398,924,531,1936
Clinton                                 ,049-00008,"HAMMOND, R. M.",VANDEREAU,3,"Gas(Convertional, Commercial)                                                   ",08nov1939,Abandoned                                                                       ,08nov1939,,39.57565,-94.41391,1000,1829,1939
Clinton                                 ,049-00022,"HAMMOND, R. M.",PORTER,8,"Gas(Convertional, Commercial)                                                   ",04dec1936,Abandoned                                                                       ,04dec1936,,39.5793,-94.42313,1007,598,1936
Clinton                                 ,049-00023,"HAMMOND, R. M.",PORTER,5,"Gas(Convertional, Commercial)                                                   ",07dec1933,Abandoned                                                                       ,07dec1933,,39.57487,-94.43167,1001,582,1933
Clinton                                 ,049-00028,"HAMMOND, R. M.","WINN, REX",1,Dry Hole                                                                        ,23oct1941,Abandoned                                                                       ,23oct1941,,39.57659,-94.42225000000001,1019,610,1941
Clinton                                 ,049-00029,"HAMMOND, R. M.",PORTER,7,"Gas(Convertional, Commercial)                                                   ",15sep1934,Abandoned                                                                       ,15sep1934,,39.57659,-94.42225000000001,1026,488,1934
Clinton                                 ,049-00037,"HAMMOND, R. M.","ESTEP, LEE",1,Dry Hole                                                                        ,11dec1940,Abandoned                                                                       ,11dec1940,,39.6239,-94.25471,994,560,1940
Clinton                                 ,049-00040,"HAMMOND, R. M.",YOUNG,1,Dry Hole                                                                        ,27nov1942,Abandoned                                                                       ,27nov1942,,39.58965,-94.44156,996,615,1942
Clinton                                 ,049-00064,"HAMMOND, R. M.","NEWBY, THOS.",1,"Gas(Convertional, Commercial)                                                   ",26jun1934,Abandoned                                                                       ,26jun1934,,39.612668,-94.392644,988,487,1934
Clinton                                 ,049-00065,"HAMMOND, R. M.","NEWBY, THOS.",2,"Gas(Convertional, Commercial)                                                   ",15jul1934,Abandoned                                                                       ,15jul1934,,39.612668,-94.392644,988,585,1934
Clinton                                 ,049-00068,"HAMMOND, R. M.",PORTER,1,"Gas(Convertional, Commercial)                                                   ",21aug1933,Abandoned                                                                       ,21aug1933,,39.57875,-94.432428,,499,1933
Clinton                                 ,049-00069,"HAMMOND, R. M.",PORTER,2,"Gas(Convertional, Commercial)                                                   ",20sep1933,Abandoned                                                                       ,20sep1933,,39.575924,-94.428657,1006,467,1933
Clinton                                 ,049-00070,"HAMMOND, R. M.",PORTER,4,"Gas(Convertional, Commercial)                                                   ",21oct1933,Abandoned                                                                       ,21oct1933,,39.575458,-94.427635,1040,504,1933
Clinton                                 ,049-00071,"HAMMOND, R. M.",PORTER,6,Dry Hole                                                                        ,15sep1934,Abandoned                                                                       ,15sep1934,,39.573091,-94.43248,1010,504,1934
Clinton                                 ,049-00072,"HAMMOND, R. M.",VANDEREAU,1,Dry Hole                                                                        ,07aug1933,Abandoned                                                                       ,07aug1933,,39.579682,-94.427441,,441,1933
