AppNum,Handle,AddrNum,AddrSuf,StDir,StName,StType,UnitNum,MainStrucType,IssueDate,EstProjectCost,AppDescription
524026,12437050170,4241,NA,NA,19TH,ST,NA,1,9/10/2015 0:00:00,$900.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 15-FY 16)
524027,12437050140,4247,NA,NA,19TH,ST,NA,1,9/10/2015 0:00:00,$900.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 15-FY 16)
524028,12437050130,4249,NA,NA,19TH,ST,NA,1,9/10/2015 0:00:00,$900.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE  (PKG 15-FY 16)
524029,12437050160,4243,NA,NA,19TH,ST,NA,1,9/10/2015 0:00:00,$900.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE  (PKG 15-FY 16)
524044,11638000240,3839,NA,NA,CALIFORNIA,AV,NA,1,8/27/2015 0:00:00,$7500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
524046,13918040015,4052,NA,NA,FOREST PARK,AV,NA,20,9/8/2015 0:00:00,$29000.00,WRECK COMMERCIAL BUILDING  (METAL SHED)
524079,11517000370,3251,R,NA,TEXAS,AV,NA,1,8/19/2015 0:00:00,$200.00,WRECK 1 CAR FRAME GARAGE
524130,10780000280,919,R,NA,ANN,AV,NA,23,8/27/2015 0:00:00,$0.00,DEMOLISH REAR GARAGE
524145,12400000090,4028,NA,NA,25TH,ST,NA,1,9/10/2015 0:00:00,$3500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 20-FY16)
524146,12400000110,4032,NA,NA,25TH,ST,NA,1,9/10/2015 0:00:00,$3500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 20-FY16)
524147,12400000080,4026,NA,NA,25TH,ST,NA,1,9/10/2015 0:00:00,$3500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 20 FY16)
524148,12400000100,4030,NA,NA,25TH,ST,NA,1,9/10/2015 0:00:00,$3500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 20-FY16)
524182,19112000031,8888,NA,NA,HALL,ST,NA,20,9/24/2015 0:00:00,$45000.00,WRECK COMMERCIAL BLDG
524196,13753000380,3920,NA,NA,ENRIGHT,AV,NA,20,9/16/2015 0:00:00,$98400.00,WRECK COMMERCIAL BRICK BUILDING
524347,12745000040,4640,-42R,S,COMPTON,AV,NA,23,8/28/2015 0:00:00,$150.00,WRECK 2 CAR FRAME GARAGE (1 WALL BRICK)
524387,11814000025,2600,-02,NA,CHOUTEAU,AV,NA,20,9/16/2015 0:00:00,$24235.00,MACHINE WRECK MIXED USE BRICK BLDG
524388,11814000025,2604,NA,NA,CHOUTEAU,AV,NA,20,9/16/2015 0:00:00,$24235.00,MACHINE WRECK MIXED USE BLDG
524403,12954000030,6320,NA,NA,ALABAMA,AV,NA,1,9/28/2015 0:00:00,$4150.00,PKG 21FY16-WRECK 1 STORY 1 FAMILY BRICK HOUSE
524404,15114010050,4232,NA,NA,CHOUTEAU,AV,NA,2,9/28/2015 0:00:00,$3050.00,PKG 21-FY16-WRECK 1 STORY 1 FAMILY BRICK HOUSE
524409,14569000150,4443,NA,NA,WEST BELLE,PL,NA,1,10/2/2015 0:00:00,$11500.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
524412,11135030170,1901,-03 R,NA,DODIER,ST,NA,1,9/14/2015 0:00:00,$5000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (1903 R)
524424,13802030070,1374,NA,NA,SEMPLE,AV,NA,1,9/23/2015 0:00:00,$2700.00,PKG 22-FY16 WRECK 2 STORY 1 FAMILY BRICK HOUSE
524426,13797000220,1469,NA,NA,UNION,BLVD,NA,1,9/18/2015 0:00:00,$2700.00,PKG 22-FY16 WRECK 2 STORY 2 FAMILY BRICK HOUSE
524453,13798000265,1443,-47,NA,UNION,BLVD,NA,2,9/21/2015 0:00:00,$4200.00,PKG 23-FY16- WRECK 2 STORY MULTIFAMILY (6) ROWHOUSE
524507,15017000150,4510,R,NA,ARSENAL,ST,NA,1,9/3/2015 0:00:00,$500.00,WRECK 2 CAR FRAME GARAGE
524533,12811000190,5021,REAR,NA,TENNESSEE,AV,NA,23,9/4/2015 0:00:00,$0.00,DEMOLISH 2 CAR FRAME GARAGE
524567,11876000090,2437,-45,N,GRAND,BLVD,NA,20,10/2/2015 0:00:00,$1399.00,WRECK COMMERCIAL BRICK BUILDING (PKG 24-FY16)
524568,13706000450,2614,NA,N,TAYLOR,AV,NA,1,10/26/2015 0:00:00,$3000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 26-FY16)
524569,13707000380,2714,NA,N,TAYLOR,AV,NA,1,10/26/2015 0:00:00,$4000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 26-FY16)
524570,13707000390,2716,NA,N,TAYLOR,AV,NA,1,10/26/2015 0:00:00,$4900.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 26-FY16)
524571,13560000240,4582,NA,NA,POPE,AV,NA,1,10/27/2015 0:00:00,$3250.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 27-FY16)
524572,13359000410,5116,NA,N,20TH,ST,NA,1,10/27/2015 0:00:00,$3250.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 27-FY16)
524573,13570000445,4229,NA,NA,HOLLY,AV,NA,1,10/27/2015 0:00:00,$3250.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 27-FY16)
524574,14412040010,4114,NA,N,TAYLOR,AV,NA,1,10/14/2015 0:00:00,$2997.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 25-FY16)
524575,14896000300,4125,NA,NA,PENROSE,ST,NA,1,10/14/2015 0:00:00,$4900.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 25-FY16)
524576,14429000360,4121,NA,NA,CLAY,AV,NA,1,10/14/2015 0:00:00,$2997.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG25-FY16)
524598,13982000310,4319,NA,NA,HUNT,AV,NA,1,11/16/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
524617,15784000080,5640,NA,NA,HILLER,PL,NA,23,9/10/2015 0:00:00,$500.00,WRECK 1 STY FRAME GARAGE
524628,15140000230,5380,NA,NA,QUEENS,AV,NA,1,9/28/2015 0:00:00,$9800.00,WRECK 1.5 STORY SINGLE FAMILY BRICK HOUSE
524629,12446000060,1419,NA,NA,BISSELL,ST,NA,1,11/23/2015 0:00:00,$4000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
524635,13395000350,4213,NA,NA,LINTON,AV,NA,1,10/2/2015 0:00:00,$2000.00,CLEAR RUBBLE
524636,13230000060,8412,NA,NA,PENNSYLVANIA,AV,NA,23,11/16/2015 0:00:00,$8000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE & 1 CAR FRAME GARAGE
524658,14570000170,4428,REAR,NA,WEST BELLE,PL,NA,23,9/11/2015 0:00:00,$100.00,DEMOLISH 2 CAR FRAME GARAGE
524724,16075000190,5011,NA,NA,PARKER,AV,NA,23,9/16/2015 0:00:00,$1800.00,WRECK 1 CAR FRAME GARAGE
524734,15320000080,4932,NA,NA,GENEVIEVE,AV,NA,1,11/16/2015 0:00:00,$5700.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 28-FY16)
524736,15293000420,4919,NA,NA,EMERSON,AV,NA,1,11/13/2015 0:00:00,$6000.00,WRECK 1.5 STORY 1 FAMILY FRAME HOUSE   (PKG 28-FY16)
524737,15483000330,4755,NA,NA,THRUSH,AV,NA,1,11/13/2015 0:00:00,$5800.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 28-FY16)
524744,15343000060,6056,NA,NA,SHULTE,AV,NA,1,11/12/2015 0:00:00,$7900.00,WRECK 2 STORY 2 FAMILY FRAME HOUSE (PKG-30 FY16)
524745,15360000020,5962,NA,NA,SHULTE,AV,NA,1,11/12/2015 0:00:00,$7900.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 30-FY16)
524746,15360000110,5936,NA,NA,SHULTE,AV,NA,1,11/23/2015 0:00:00,$7900.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE (PKG 30-FY16)
524747,15489000120,6306,NA,NA,SHERRY,AV,NA,1,12/11/2015 0:00:00,$6900.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE  (PKG 30-FY16)
524748,15350000250,5915,NA,NA,SHERRY,AV,NA,1,11/12/2015 0:00:00,$6900.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 30-FY16)
524749,15789000180,5596,-98,NA,ERA,AV,NA,1,10/23/2015 0:00:00,$9000.00,WRECK 1 STORY 2 FAMILY FRAME HOUSE (PKG 31-FY16)
524750,15357000210,5931,NA,NA,THEKLA,AV,NA,1,10/23/2015 0:00:00,$5500.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 31-FY16)
524751,15323000310,5047,NA,NA,BEACON,AV,NA,1,10/23/2015 0:00:00,$7500.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 31-FY16)
524752,12435000010,4206,NA,N,FLORISSANT,AV,NA,1,10/19/2015 0:00:00,$2900.00,WRECK 1 STORY COMMERCIAL BRICK BUILDING (PKG 32-FY16)
524753,12434020160,4207,NA,N,FLORISSANT,AV,NA,2,10/21/2015 0:00:00,$2900.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 32-FY16)
524754,12434020060,4220,NA,N,22ND,ST,NA,2,10/21/2015 0:00:00,$2900.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 32-FY16)
524755,11946000030,4120,NA,NA,GROVE,ST,NA,1,10/12/2015 0:00:00,$3300.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE  (PKG 33-FY16)
524756,12425000020,4132,-34,NA,GROVE,ST,NA,2,10/7/2015 0:00:00,$3300.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 33-FY16)
524757,11184030230,3405,NA,N,14TH,ST,NA,2,10/13/2015 0:00:00,$1700.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 33-FY16)
524759,13818080100,1434,NA,NA,TEMPLE,PL,NA,1,12/17/2015 0:00:00,$6050.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE  (PKG 34-FY16)
524760,14999000160,5928,NA,NA,COTE BRILLIANTE,AV,NA,1,11/30/2015 0:00:00,$6050.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 34-FY16)
524762,14999000110,5950,NA,NA,COTE BRILLIANTE,AV,NA,1,12/16/2015 0:00:00,$5550.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 34-FY16)
524763,14343060130,4350,NA,NA,DARDENNE,DR,NA,1,10/8/2015 0:00:00,$7000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 35-FY16)
524764,14522000320,1961,NA,NA,ARLINGTON,AV,NA,1,10/8/2015 0:00:00,$6000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 35-FY16)
524766,15243000650,5715,NA,NA,TERRY,AV,NA,1,10/8/2015 0:00:00,$5900.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 35-FY16)
524767,16099000060,5876,NA,NA,ST LOUIS,AV,NA,1,10/8/2015 0:00:00,$6250.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 35-FY16)
524780,15784000090,5646,R,NA,HILLER,PL,NA,23,9/17/2015 0:00:00,$1500.00,WRECK 2 CAR FRAME GARAGE
524784,12720000130,4504,REAR,NA,MINNESOTA,AV,NA,23,9/17/2015 0:00:00,$250.00,WRECK 1 1/2 CAR WOOD GARAGE - REAR
524798,12741000090,3206,REAR,NA,MOUNT PLEASANT,ST,NA,23,9/17/2015 0:00:00,$500.00,WRECK 1 CAR FRAME GARAGE - REAR
524856,15059060390,3945,REAR,NA,JUNIATA,ST,NA,23,9/21/2015 0:00:00,$600.00,WRECK 2 CAR FRAME GARAGE
524936,13970008045,4456,NA,NA,DUNCAN,AV,NA,20,10/15/2015 0:00:00,$6700.00,WRECK BUS SHELTER
525013,14469050310,4419,-R,NA,LABADIE,AV,NA,23,10/2/2015 0:00:00,$2300.00,WRECK 4 CAR BRICK GARAGE
525096,15592000420,4947,NA,NA,WISE,AV,NA,1,10/13/2015 0:00:00,$10000.00,WRECK 1.5 STORY SINGLE FAMILY BRICK HOUSE
525099,11184030220,3407,NA,N,14TH,ST,NA,1,10/15/2015 0:00:00,$1700.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 33-FY16)
525102,15754050205,4320,NA,NA,HAMPTON,AV,NA,20,10/12/2015 0:00:00,$37990.00,WRECK COMMERCIAL BUILDING
525122,12181050060,3639,NA,NA,HICKORY,ST,NA,1,10/22/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525123,12181050190,3677,NA,NA,HICKORY,ST,NA,1,10/22/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525181,13643000190,3920,NA,NA,LINCOLN,AV,NA,1,11/20/2015 0:00:00,$4700.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 36-FY16)
525182,13643000210,3916,NA,NA,LINCOLN,AV,NA,1,11/23/2015 0:00:00,$4700.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 36-FY16)
525183,13644020160,3915,NA,NA,LINCOLN,AV,NA,1,11/23/2015 0:00:00,$4700.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE (PKG 36-FY16)
525184,13651020030,4060,NA,NA,KENNERLY,AV,NA,1,11/12/2015 0:00:00,$7000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 38-FY16)
525185,13644020024,3952,NA,NA,KENNERLY,AV,NA,1,11/12/2015 0:00:00,$8000.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE (PKG 38-FY16)
525188,11183040060,3328,-30,NA,BLAIR,AV,NA,2,11/4/2015 0:00:00,$500.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 39-FY16)
525189,11183040070,3332,-34,NA,BLAIR,AV,NA,2,11/4/2015 0:00:00,$500.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE  (PKG 39-FY16)
525192,11183040080,3336,-38,NA,BLAIR,AV,NA,2,11/4/2015 0:00:00,$500.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 39-FY16)
525193,11184030160,3425,NA,N,14TH,ST,NA,1,11/4/2015 0:00:00,$1000.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE (PKG 39-FY16)
525200,11182050075,3337,-39,NA,BLAIR,AV,NA,2,10/20/2015 0:00:00,$6000.00,WRECK 3 STORY 4 FAMILY BRICK HOUSE (PKG 40-FY16)
525201,11182050065,1508,NA,NA,ANGELRODT,ST,NA,1,10/20/2015 0:00:00,$10000.00,WRECK 3 STORY 2 FAMILY BRICK HOUSE (PKG 40-FY16)
525202,13644010400,3943,NA,NA,KENNERLY,AV,NA,1,11/12/2015 0:00:00,$6250.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 41-FY16)
525203,13644010410,3947,NA,NA,KENNERLY,AV,NA,1,11/12/2015 0:00:00,$6250.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 41-FY16)
525204,13644010100,3940,NA,NA,MAFFITT,AV,NA,1,12/30/2015 0:00:00,$7200.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE  (PKG 41-FY16)
525205,13644010060,3952,NA,NA,MAFFITT,AV,NA,1,11/24/2015 0:00:00,$6900.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE  (PKG 41-FY16)
525217,13651020130,4024,NA,NA,KENNERLY,AV,NA,1,11/12/2015 0:00:00,$4000.00,CLEAR RUBBLE (PKG 38-FY16)
525218,11183040320,1429,NA,NA,BUCHANAN,ST,NA,1,10/20/2015 0:00:00,$1750.00,CLEAR RUBBLE W/BASEMENT
525219,13644010300,3919,NA,NA,KENNERLY,AV,NA,1,11/24/2015 0:00:00,$4500.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 37-FY16)
525220,13644010270,3911,NA,NA,KENNERLY,AV,NA,1,12/8/2015 0:00:00,$8500.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE (PKG 37-FY16)
525221,15131000200,5602,NA,W,FLORISSANT,AV,NA,1,11/13/2015 0:00:00,$10500.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE
525222,15090000160,4952,NA,NA,UNION,BLVD,NA,1,11/18/2015 0:00:00,$10500.00,WRECK 2 STORY SINGLE FAMILY FRAME HOUSE
525223,15090000140,4940,NA,NA,UNION,BLVD,NA,1,11/13/2015 0:00:00,$10500.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE
525224,15090000310,4901,NA,NA,GERALDINE,AV,NA,1,11/13/2015 0:00:00,$12500.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE
525262,15524000150,5580,NA,W,FLORISSANT,AV,NA,20,11/23/2015 0:00:00,$10500.00,WRECK 1 STORY COMMERCIAL BUILDING
525268,11869000221,3727,NA,NA,ALDINE,AV,NA,1,10/20/2015 0:00:00,$2833.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
525269,11869000230,3729,NA,NA,ALDINE,AV,NA,1,10/20/2015 0:00:00,$2833.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
525271,11869000240,3731,NA,NA,ALDINE,AV,NA,1,10/20/2015 0:00:00,$2834.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
525373,13781000300,1927,NA,NA,MARCUS,AV,NA,1,11/20/2015 0:00:00,$4800.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 42-FY16)
525484,14238000440,7933,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525486,14239020060,8020,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525487,14238000250,7955,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525488,14240000170,8025,-29,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525491,14239020090,8026,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 2 STORY 2 FAMILY FRAME HOUSE
525492,14239020050,7972,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525493,14238000190,7979,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525494,14240000150,8037,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
525495,14240000140,8041,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
525496,14238000210,7965,NA,NA,FREDERICK,ST,NA,1,11/2/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525565,13535000330,1961,NA,NA,ALICE,AV,NA,1,11/23/2015 0:00:00,$6000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 43-FY16)
525568,15467000361,4924,NA,NA,LILBURN,AV,NA,1,12/24/2015 0:00:00,$3000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE (PKG 44-FY16)
525570,11249000250,2625,NA,NA,PALM,ST,NA,1,12/3/2015 0:00:00,$4540.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE (PKG 45-FY16)
525571,12371000010,2722,NA,NA,SULLIVAN,AV,NA,1,11/25/2015 0:00:00,$4450.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 45-FY16)
525572,13645000260,3935,NA,NA,MAFFITT,AV,NA,1,12/28/2015 0:00:00,$3100.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 47-FY16)
525573,13645000320,3951,NA,NA,MAFFITT,AV,NA,1,12/22/2015 0:00:00,$3700.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 47-FY16)
525574,13645000340,3957,NA,NA,MAFFITT,AV,NA,1,12/22/2015 0:00:00,$3200.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 47-FY16)
525575,13667000110,4128,NA,NA,MAFFITT,AV,NA,1,12/1/2015 0:00:00,$6000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 48-FY16)
525576,13667000020,4156,NA,NA,MAFFITT,AV,NA,1,12/1/2015 0:00:00,$6000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE (PKG 48-FY16)
525577,13667000170,4129,NA,NA,KENNERLY,AV,NA,1,12/1/2015 0:00:00,$5800.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 48-FY16)
525611,15588020130,4939,-R,NA,HOOKE,AV,NA,23,10/20/2015 0:00:00,$400.00,WRECK 1 CAR FRAME GARAGE
525627,13665000300,2529,NA,NA,BELLE GLADE,AV,NA,1,12/21/2015 0:00:00,$6085.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525628,13665000310,2527,NA,NA,BELLE GLADE,AV,NA,1,12/21/2015 0:00:00,$6085.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525635,13016000080,7023,-R,NA,MINNESOTA,AV,NA,23,10/21/2015 0:00:00,$1000.00,WRECK 2 CAR CINDER BLOCK GARAGE
525702,15951000130,5206,NA,NA,LEXINGTON,AV,NA,23,10/23/2015 0:00:00,$1000.00,WRECT 2 CAR WOOD GARAGE
525711,14572000190,4305,NA,NA,DELMAR,BLVD,NA,1,11/16/2015 0:00:00,$6400.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 49-FY16)
525712,14843000170,5142,NA,NA,KENSINGTON,AV,NA,1,12/3/2015 0:00:00,$6400.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE (PKG 49-FY16)
525713,13836000040,5964,-66,NA,WELLS,AV,NA,2,12/7/2015 0:00:00,$8900.00,WRECK 2 STORY 4 FAMILY BRICK HOUSE (PKG 50-FY16)
525732,13874180370,5539,-R,NA,PERSHING,AV,NA,6,11/9/2015 0:00:00,$7000.00,WRECK POOL HOUSE
525738,14478000130,4804,NA,NA,MAFFITT,AV,NA,1,12/28/2015 0:00:00,$7000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
525748,12708000100,4420,NA,S,BROADWAY,NA,NA,20,12/10/2015 0:00:00,$24470.00,WRECK COMMERCIAL BUILDING
525766,19112000031,8888,R,NA,HALL,ST,NA,20,11/20/2015 0:00:00,$11000.00,WRECK REAR COMMERCIAL GARAGE
525789,15138000430,5027,R,NA,EMERSON,AV,NA,23,10/28/2015 0:00:00,$300.00,HAND WRECK FRAME GARAGE
525802,10441000010,900,NA,S,13TH,ST,NA,20,12/14/2015 0:00:00,$5000.00,WRECK FRAME MAINTENANCE SHED (BLDG 2)
525804,10441000010,900,NA,S,13TH,ST,NA,20,12/14/2015 0:00:00,$58500.00,WRECK COMMERCIAL BUILDING & LOADING DOCK (BLDG 1)
525815,11780000220,3543,NA,S,2ND,ST,NA,20,12/8/2015 0:00:00,$31880.00,WRECK COMMERCIAL BUILDING
525842,10645000065,1711,NA,NA,HADLEY,ST,NA,1,11/17/2015 0:00:00,$8000.00,WRECK 2 STORY 2 FAMILY BRICK HOUSE
525906,14240000050,1062,NA,NA,BITTNER,ST,NA,1,11/13/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525909,15430000180,1041,NA,NA,BADEN,AV,NA,1,11/17/2015 0:00:00,$5000.00,WRECK 1.5 STORY SINGLE FAMILY FRAME HOUSE
525910,15430000210,1053,NA,NA,BADEN,AV,NA,23,11/17/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525911,15430000220,1061,NA,NA,BADEN,AV,NA,1,11/17/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY BRICK HOUSE
525912,15430000240,1071,NA,NA,BADEN,AV,NA,1,11/17/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525913,15430000250,1073,NA,NA,BADEN,AV,NA,1,11/17/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525919,14240000130,1034,NA,NA,BITTNER,ST,NA,1,11/13/2015 0:00:00,$5000.00,WRECK 1.5 STORY 1 FAMILY BRICK HOUSE
525920,14240000070,1056,NA,NA,BITTNER,ST,NA,1,11/13/2015 0:00:00,$5000.00,WRECK 2 STORY 1 FAMILY BRICK HOUSE
525921,15430000140,1e3,NA,NA,TILLIE,AV,NA,1,11/23/2015 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
525922,14251000105,1001,H,NA,TILLIE,AV,NA,1,12/14/2015 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
525923,15430000130,1004,NA,NA,TILLIE,AV,NA,1,11/23/2015 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
525926,15430000080,1018,NA,NA,TILLIE,AV,NA,1,11/23/2015 0:00:00,$5000.00,WRECK 1 STORY 1 FAMILY FRAME HOUSE
525928,15430000110,1010,NA,NA,TILLIE,AV,NA,1,11/23/2015 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY BRICK HOUSE
525929,15430000040,1030,NA,NA,TILLIE,AV,NA,1,11/23/2015 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
525947,12566000020,3940,NA,NA,IOWA,AV,NA,1,11/18/2015 0:00:00,$5000.00,WRECK 2 STORY SINGLE FAMILY FRAME HOUSE
525954,15600000110,6900,-R,NA,WEST PARK,AV,NA,23,11/4/2015 0:00:00,$500.00,WRECK ONE CAR FRAME GARAGE
526057,13695000020,4364,NA,NA,ST FERDINAND,AV,NA,1,12/7/2015 0:00:00,$3500.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
526061,14039000330,5347,NA,NA,WILSON,AV,NA,1,11/17/2015 0:00:00,$5000.00,WRECK 2 STORY SINGLE FAMILY FRAME HOUSE
526062,14039000330,5349,NA,NA,WILSON,AV,NA,1,11/17/2015 0:00:00,$5000.00,WRECK 1 STORY SINGLE FAMILY FRAME HOUSE
526115,13608000125,4255,NA,NA,NATURAL BRIDGE,AV,NA,20,11/18/2015 0:00:00,$2700.00,WRECK COMMERCIAL BUILDING
526118,11416000030,2862,-R,NA,WISCONSIN,AV,NA,23,11/12/2015 0:00:00,$500.00,WRECK 2 CAR CONCRETE BLOCK GARAGE
526135,13230000060,8412,R,NA,PENNSYLVANIA,AV,NA,23,11/13/2015 0:00:00,$0.00,WRECK FRAME GARAGE ONLY-REAR
526142,13351000030,2056,R,NA,DESOTO,AV,NA,23,11/13/2015 0:00:00,$550.00,WRECK REAR BRICK GARAGE
526229,12782040210,1129,NA,NA,GRAHAM,ST,NA,1,12/9/2015 0:00:00,$11800.00,WRECK 2 STORY 1 FAMILY FRAME HOUSE & GARAGE
526371,11379000370,2755,-R,NA,ARMAND,PL,NA,23,12/2/2015 0:00:00,$1500.00,HAND WRECK SINGLE CAR FRAME GARAGE CRO ONLY
